State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,West Godavari,2024-11-12,2024,11,0.0611477443,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-19,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-24,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-25,2024,11,0.0536232354,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-26,2024,11,0.0001117467,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-27,2024,11,0.0075573793,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-02,2024,12,2.4076700877,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-05,2024,12,0.0002704733,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-17,2024,12,0.0080017505,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-19,2024,12,1.8376000279,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-20,2024,12,0.7606816153,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-25,2024,12,1.8464445857,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-26,2024,12,0.1985133232,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-01,2024,01,0.1585360919,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-13,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-15,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-19,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-27,2024,01,0.1553678069,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-30,2024,01,0.017632482,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-06,2024,02,0.0011513779,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-14,2024,02,0.0021599523,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-17,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-18,2024,02,0.0079280685,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-04,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-06,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-09,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-21,2024,03,6.03337e-05,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-10-31,2024,10,0.3566733418,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-11-10,2024,11,3.2828551937,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-11-11,2024,11,3.9006118884,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-11-16,2024,11,5.9332032995,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-11-18,2024,11,0.1570812823,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-02,2024,12,9.92285144,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-15,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-20,2024,12,4.9971883426,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-22,2024,12,0.0002359385,NRSC VIC MODEL
Andhra Pradesh,SPSR Nellore,2024-12-26,2024,12,2.6445468715,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-06,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-09,2024,01,4.59e-07,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-05,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-15,2024,02,0.0085783415,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-02-27,2024,02,0.0004289553,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-16,2024,03,0.109613746,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-18,2024,03,0.0033868541,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-19,2024,03,0.1918619023,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-29,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-03-30,2024,03,0.0001224205,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-04,2024,04,0.5012972876,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-09,2024,04,0.0069634678,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-18,2024,04,0.1271248589,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-04-23,2024,04,0.0172409725,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-01,2024,05,0.0134619329,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-03,2024,05,0.0004055286,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-11,2024,05,0.4394317056,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-23,2024,05,0.0527322119,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-28,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-05-30,2024,05,2.028e-07,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-04,2024,06,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-06,2024,06,2.4170035465,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-08,2024,06,4.37489e-05,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-10,2024,06,2.366e-07,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-18,2024,06,0.3144714759,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-20,2024,06,0.2196228894,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-06-22,2024,06,5.7415061364,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-01,2024,07,4.2441181081,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-05,2024,07,1.7983634108,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-07,2024,07,0.9764965366,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-08,2024,07,5.1822308412,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-13,2024,07,4.151856334,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-17,2024,07,10.3758688239,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-23,2024,07,15.7694893729,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-25,2024,07,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-27,2024,07,2.5356470467,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-07-29,2024,07,0.006563389,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-01,2024,08,3.0729616048,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-09,2024,08,1.748619822,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-12,2024,08,6.6271371152,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-14,2024,08,7.5287131157,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-15,2024,08,4.143955857,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-08-18,2024,08,3.0031580262,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-08,2024,09,0.3541752529,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-09,2024,09,4.5768879286,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-13,2024,09,3.1969925507,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-14,2024,09,4.535097759,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-18,2024,09,5.0795165974,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-19,2024,09,8.9358953368,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-09-22,2024,09,5.9727947564,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-07,2024,10,3.5514419126,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-10,2024,10,0.0006107145,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-14,2024,10,0.5348574133,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-18,2024,10,5.7826047939,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-20,2024,10,2.3507432912,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-24,2024,10,0.000136508,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-10-28,2024,10,2.9644664554,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-20,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-11-29,2024,11,0.0538569987,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-07,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-12,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-14,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-27,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Srikakulam,2024-12-28,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-07,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-19,2024,01,3.24708e-05,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-22,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-01-30,2024,01,4.58172e-05,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-02-08,2024,02,5.77222e-05,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-02-20,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-02-21,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-02-24,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-03-14,2024,03,0.2913650161,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-03-21,2024,03,4.769070913,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-04,2024,04,1.0506970786,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-17,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-20,2024,04,1.1832765823,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-23,2024,04,3.1539555998,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-04-26,2024,04,0.5290451299,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-05,2024,05,0.0003035958,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-07,2024,05,9.2696832813,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-14,2024,05,5.0093872763,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-19,2024,05,8.0981626871,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-30,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-05-31,2024,05,0.1746865594,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-05,2024,06,1.2910612526,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-11,2024,06,0.0878394388,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-15,2024,06,13.1080194358,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-17,2024,06,5.4187757681,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-19,2024,06,1.9123558462,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-06-29,2024,06,0.7072986629,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-01,2024,07,6.4651295442,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-04,2024,07,2.303834503,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-08,2024,07,6.2793748875,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-14,2024,07,4.3193394812,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-22,2024,07,14.7264386458,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-07-27,2024,07,14.4169275161,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-17,2024,08,8.4898066797,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-20,2024,08,3.3638009617,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-08-26,2024,08,1.4655766555,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-02,2024,09,1.219134078,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-06,2024,09,15.9807078092,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-13,2024,09,0.8261654884,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-14,2024,09,1.8957977843,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-15,2024,09,0.1134010468,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-18,2024,09,0.3832748908,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-21,2024,09,11.898239219,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-25,2024,09,8.8118452949,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-28,2024,09,4.6727854437,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-09-30,2024,09,5.8839512711,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-02,2024,10,6.796137145,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-08,2024,10,2.2148948138,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-19,2024,10,9.035603472,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-22,2024,10,8.0966798965,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-28,2024,10,0.4397225944,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-02,2024,11,9.7800990584,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-09,2024,11,0.4996974935,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-17,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-23,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-01,2024,12,6.772207759,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-05,2024,12,0.0531818326,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-09,2024,12,0.0021716756,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-19,2024,12,2.3642875123,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-20,2024,12,8.075283701,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-26,2024,07,1.6112948515,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-30,2024,07,7.591628741,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-09,2024,08,1.3234137834,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-14,2024,08,2.7903137196,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-17,2024,08,6.7032290695,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-22,2024,08,3.3522423845,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-23,2024,08,2.0563266459,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-28,2024,08,0.4158725136,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-06,2024,09,2.6350719873,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-08,2024,09,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-09,2024,09,0.4895509774,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-12,2024,09,0.0676660587,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-13,2024,09,0.0379210956,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-17,2024,09,0.1083712839,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-22,2024,09,7.6134134478,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-24,2024,09,7.0729460422,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-03,2024,10,11.9700564152,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-07,2024,10,1.361121246,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-10,2024,10,2.6039703341,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-13,2024,10,0.7171820919,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-15,2024,10,16.1874827671,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-19,2024,10,9.9351971617,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-23,2024,10,1.3813952977,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-27,2024,10,0.0301376093,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-05,2024,11,0.1054017202,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-06,2024,11,0.0190810404,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-07,2024,11,2.0271390381,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-13,2024,11,9.8218626568,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-14,2024,11,7.7203820922,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-16,2024,11,9.5452873739,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-27,2024,11,2.3029317203,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-29,2024,11,0.0693349633,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-03,2024,12,13.9714359345,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-04,2024,12,1.3667353519,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-05,2024,12,18.7595654493,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-09,2024,12,0.0123813214,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-11,2024,12,0.0032822119,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-21,2024,12,0.0120055313,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-22,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-25,2024,12,0.9846330376,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-26,2024,12,2.0781415358,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-27,2024,12,5.7315962555,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-28,2024,12,0.7477774513,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-10-31,2024,10,3.192015342,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-11-01,2024,11,0.104736104,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-11-04,2024,11,0.209423524,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-11-05,2024,11,0.0157514487,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-11-08,2024,11,0.7920886696,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-11-25,2024,11,0.0543552197,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-11-26,2024,11,0.0024423437,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-12-01,2024,12,9.1337493244,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-12-05,2024,12,0.1784570858,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-12-06,2024,12,1.5918599507,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-12-11,2024,12,0.0035853537,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-12-15,2024,12,1.2453e-06,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-12-20,2024,12,0.786353706,NRSC VIC MODEL
Andhra Pradesh,East Godavari,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-01-08,2024,01,0.0050701139,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-01-20,2024,01,0.0089725702,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-01-28,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-02-11,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-02-12,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-02-21,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-02-29,2024,02,0.0017578773,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-07,2024,03,0.0004969391,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-12,2024,03,0.0001863129,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-14,2024,03,0.015922576,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-23,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-25,2024,03,0.0095233678,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-26,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-27,2024,03,0.0190407377,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-03-31,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-04-10,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-04-13,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-04-21,2024,04,0.0008416993,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-04-30,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-05-02,2024,05,0.1399924976,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-05-05,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-05-07,2024,05,4.2686154561,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-05-18,2024,05,1.4311057774,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-05-25,2024,05,1.1813853244,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-05-26,2024,05,3.2380771066,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-03,2024,06,22.1837668609,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-09,2024,06,1.0090164423,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-10,2024,06,1.5505715062,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-12,2024,06,1.1539932019,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-13,2024,06,2.4700799285,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-16,2024,06,0.7042864258,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-21,2024,06,0.0005320238,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-25,2024,06,0.0983297698,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-26,2024,06,0.4950259888,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-27,2024,06,14.987416371,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-28,2024,06,25.3094657497,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-29,2024,06,2.285844783,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-06-30,2024,06,47.8286643948,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-07-06,2024,07,7.4602011263,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-07-09,2024,07,2.6223926761,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-07-16,2024,07,13.673951156,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-07-18,2024,07,6.8709190841,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-07-22,2024,07,14.5286616395,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-07-26,2024,07,0.8801792213,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-07-28,2024,07,2.4147816406,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-03,2024,08,0.9435392675,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-07,2024,08,32.7705933052,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-09,2024,08,1.7502449246,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-19,2024,08,1.6063232729,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-20,2024,08,1.4158591808,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-21,2024,08,5.8923398106,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-22,2024,08,10.9368217634,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-25,2024,08,3.8215937699,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-26,2024,08,0.7731040338,NRSC VIC MODEL
Andhra Pradesh,Guntur,2024-08-28,2024,08,1.360292903,NRSC VIC MODEL
